budget,id,imdb_id,language,popularity,release_date,revenue,runtime,keyword,Day,Year,Fantasy,Documentary,Science Fiction,Music,Western,TV Movie,Mystery,Animation,Crime,War,Comedy,Adventure,Foreign,Action,Romance,Horror,Drama,Thriller,History,Family,is_holiday,is_near_holiday,Canada,United Kingdom,United States of America,Other_Country,Australia,India,Germany,France,Italy,cast,crew
48000000,260346,tt2446042,1.0,18.081483,2014-12-16,325771424,109.0,6,1,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,23,32
70000000,201088,tt2717822,1.0,14.932368,2015-01-13,17752940,133.0,15,1,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,33
155000000,87101,tt1340138,1.0,30.188198,2015-06-23,440603537,126.0,10,1,2015,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20,73
1000000,288158,tt2339741,1.0,6.942139,2014-12-30,26501323,90.0,6,1,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,18
26000000,208763,tt1224378,0.0,5.653476,2014-01-30,34592118,127.0,5,3,2014,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7,0
13000000,54518,tt1702443,1.0,5.892524,2011-02-11,98441954,105.0,6,4,2011,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2
10,78383,tt1913166,1.0,5.192042,2013-09-28,10000000,99.0,5,5,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2
10500000,121734,tt1764625,0.0,11.003515,2012-08-31,23000000,90.0,8,4,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1
3000000,209901,tt1662293,1.0,5.317284,2013-09-26,1675381,100.0,0,3,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4
2000000,270303,tt3235888,1.0,20.359336,2015-02-04,14674076,100.0,6,2,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3
9000000,16191,tt0104418,1.0,1.80809,1991-11-21,26055,94.0,0,3,1991,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1
9000000,160704,tt2357377,0.0,7.453745,2013-01-30,48965210,120.0,2,2,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,0
600000,31179,tt0080024,1.0,7.165079,1979-07-13,809000,109.0,0,4,1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0
5000000,29996,tt0053290,1.0,1.739898,1959-12-25,12200000,139.0,3,4,1959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1
500000,34128,tt1144551,1.0,0.892007,2009-01-01,11276,78.0,0,3,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0
7000000,34586,tt1272018,1.0,1.011029,2010-02-04,15172408,103.0,2,3,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0
9272437,254869,tt3321428,0.0,4.207751,2014-10-03,11672363,105.0,8,4,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,1
150000000,76341,tt1392190,1.0,29.36178,2015-05-13,378858340,120.0,8,2,2015,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,15,39
10000000,280092,tt3195644,1.0,10.098792,2015-06-04,104303851,97.0,1,3,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15,31
245000000,140607,tt2488496,1.0,31.626013,2015-12-15,2068223624,136.0,6,1,2015,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38,65
100000000,271969,tt2638144,1.0,11.51021,2016-08-17,94061311,125.0,2,2,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10,4
160000000,68735,tt0803096,1.0,12.572718,2016-05-25,433677183,123.0,10,2,2016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,25,61
280000000,99861,tt2395427,1.0,37.37942,2015-04-22,1405403694,141.0,9,2,2015,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31,57
230000000,166426,tt1790809,1.0,133.82782,2017-05-23,794191988,129.0,9,1,2017,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26,79
130000000,102899,tt0478970,1.0,26.882388,2015-07-14,519311965,117.0,7,1,2015,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23,88
120000000,166424,tt1502712,1.0,17.246484,2015-08-05,167977596,100.0,7,2,2015,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15,76
58000000,293660,tt1431045,1.0,187.860492,2016-02-09,783112979,108.0,8,1,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9,40
200000000,283995,tt3896198,1.0,185.330992,2017-04-19,863416141,137.0,8,2,2017,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29,67
250000000,271110,tt3498820,1.0,145.882135,2016-04-27,1153304495,147.0,11,2,2016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32,75
165000000,284052,tt1211837,1.0,43.847654,2016-10-25,677718395,115.0,10,1,2016,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20,75
178000000,246655,tt3385516,1.0,28.712522,2016-05-18,543934787,144.0,10,2,2016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22,51
1000000,68351,tt0108041,1.0,0.04586,1993-05-28,2691899,124.0,5,4,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0
27563396,85870,tt2076176,0.0,7.847574,2012-03-14,29193330,148.0,2,2,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1
750000,19183,tt0451038,1.0,1.500013,2005-07-04,4000000,98.0,0,0,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0
7000000,284276,tt3442006,1.0,10.197503,2014-09-07,2360281,102.0,4,6,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16,21
7000000,164372,tt2243621,0.0,6.407641,2012-10-11,12400000,76.0,0,3,2012,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
4000000,67220,tt0064406,1.0,0.491227,1969-04-30,1750000,106.0,3,2,1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
25000000,284536,tt2039393,1.0,8.728556,2014-12-25,39171130,111.0,4,3,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,18
1500000,28284,tt0055279,1.0,1.058213,1961-05-04,4200000,138.0,0,3,1961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2
60000000,210860,tt3045616,1.0,10.241861,2015-01-21,30418560,106.0,3,2,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10,28
40000000,216015,tt2322441,1.0,33.068431,2015-02-11,571006128,125.0,3,2,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11,28
8500000,272693,tt1666801,1.0,8.592449,2015-02-20,43528634,100.0,7,4,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,16
12000000,227719,tt2436386,1.0,9.363482,2015-01-29,32248241,106.0,3,3,2015,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,11
11000000,167073,tt2381111,1.0,7.991613,2015-10-20,62076141,111.0,9,1,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11,23
8000000,232572,tt1178665,1.0,12.019571,2015-09-02,35991087,104.0,4,2,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,21
8000000,283235,tt2891174,1.0,6.60913,2014-10-09,1411927,112.0,4,3,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20,12
8000000,251321,tt2494384,1.0,3.851653,2014-02-12,53086,112.0,1,2,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5,0
3500000,308453,tt3859304,1.0,5.353826,2016-01-22,615816,108.0,1,4,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0
447524,308638,tt3534602,1.0,3.993759,2015-05-08,771317,101.0,0,4,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10,8
2000000,250124,tt3172532,1.0,14.986654,2015-08-07,1477002,98.0,6,4,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4
700000,308639,tt3850214,1.0,7.948581,2015-06-19,17986781,103.0,6,4,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2
5500000,230266,tt2667960,1.0,3.791712,2014-09-07,5000000,120.0,5,6,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0
14000000,72784,tt1850397,1.0,14.443362,2014-10-14,10076790,108.0,5,1,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13,5
2000000,167810,tt2366608,1.0,6.640704,2015-04-08,45431,95.0,1,2,2015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8,14
1000000,27873,tt0084887,1.0,0.815844,1982-01-01,3000000,91.0,3,4,1982,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,3
1816720,320316,tt4142022,0.0,3.782108,2015-01-29,4541800,90.0,0,3,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0
44000000,273248,tt3460252,1.0,20.328822,2015-12-25,155760117,167.0,4,4,2015,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16,50
12000000,286565,tt3622592,1.0,9.662731,2015-06-18,85512300,109.0,4,3,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,8
23000000,252838,tt0884732,1.0,12.21459,2015-01-16,79799880,101.0,3,4,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2
4000000,241251,tt3181822,1.0,10.200398,2015-01-23,52425855,91.0,23,4,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10,18
55000000,201085,tt2554274,1.0,13.492684,2015-10-13,74679822,119.0,4,1,2015,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,38
14000000,243938,tt2637294,1.0,6.575393,2015-02-20,12314651,93.0,3,4,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16,19
50100000,256591,tt2381941,1.0,10.035362,2015-02-25,153962963,105.0,5,2,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14,26
74000000,228165,tt2279373,1.0,12.334689,2015-02-05,311594032,93.0,6,3,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21,35
3000000,234212,tt1841642,1.0,9.234943,2015-02-12,3387000,83.0,6,3,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8,11
10000000,268238,tt2555736,1.0,5.204474,2015-02-26,85978266,122.0,1,3,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10,3
11000000,290764,tt2401097,1.0,9.056173,2015-01-15,593683,94.0,2,3,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,8
38000000,309302,tt2909116,0.0,6.542647,2015-02-19,123205624,116.0,3,3,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,4
3300000,243940,tt2918436,1.0,5.840554,2015-01-29,64110728,83.0,7,3,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,18
35000000,239573,tt2358925,1.0,10.24952,2015-03-05,14431253,91.0,1,3,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9,5
2800000,132759,tt1826660,0.0,1.823774,2012-10-04,13218980,100.0,0,3,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0
6400000,191121,tt2359810,0.0,1.856101,2013-06-21,18000000,140.0,2,4,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,1
50000000,241554,tt2199571,1.0,16.838145,2015-03-11,71561644,114.0,5,2,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15,30
35000000,265712,tt3331846,0.0,6.493765,2014-08-08,83061158,90.0,0,4,2014,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
95000000,150689,tt1661199,1.0,19.801128,2015-03-12,543514353,105.0,7,3,2015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16,46
35000000,243688,tt1029360,1.0,15.968492,2015-05-20,95437994,93.0,3,2,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,26
150000000,266647,tt3332064,1.0,11.30428,2015-09-24,128388320,111.0,6,3,2015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,20
10000000,252512,tt1791682,1.0,9.42755,2015-04-03,7587485,97.0,1,4,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10,8
15000000,271674,tt0900387,1.0,5.02124,2014-11-05,9104716,107.0,4,2,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,12,12
110000000,262500,tt2908446,1.0,27.887186,2015-03-18,295238201,119.0,7,2,2015,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20,55
8500000,230179,tt2088003,1.0,6.911759,2014-09-05,7500000,90.0,4,4,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7,4
4000000,39385,tt0120471,0.0,5.099557,1997-04-01,29456000,100.0,0,1,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,0
